#UTest
#yaml:
#    date: 2022-12-02 14:14:57
#    transit_version: v3.2.6
#    app_or_command_line: app
#    console_command: |
#        transit 
#    stats:
#       number_of_significant_genes: 2
#    parameters:
#       normalization: TTR
#       control_condition: Glycerol
#       experimental_condition: Cholesterol
#       n_terminus: 0.0
#       c_terminus: 0.0
#       LOESS: false
#       ignore_codon: true
#       significance_threshold: 0.05
#    
#Orf	Name	Desc	Sites	Mean Ctrl	Mean Exp	Log 2 FC	U Statistic	P Value	Adj P Value
Rv1970	lprM	POSSIBLE MCE-FAMILY LIPOPROTEIN LPRM (MCE-FAMILY LIPOPROTEIN MCE3E) 	10	122.34044513230683	45.90994211326629	-1.4140229122987922	61.0	0.4495694036073844	1.0
Rv1971	mce3F	MCE-FAMILY PROTEIN MCE3F 	20	202.879685540514	208.29438632476547	0.03799954384790896	756.5	0.7509250161262935	1.0
Rv1972	-	PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	5	51.40018701815082	108.305994561505	1.075267582244511	29.5	0.8481189771401022	1.0
Rv1973	-	POSSIBLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN 	4	181.033992020478	228.7414090895306	0.337456948922703	21.0	0.7157762127369693	1.0
Rv1974	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	252.7759197181532	241.89972387168518	-0.06344991160924461	142.0	0.647511869488817	1.0
Rv1975	-	hypothetical protein Rv1975 	13	318.4911588212229	513.2462815986343	0.6883979457989514	166.5	0.42256068123351465	1.0
Rv1976c	-	hypothetical protein Rv1976c 	3	218.80079610061088	401.56149763081453	0.8760029606282004	6.0	0.7111111111111111	1.0
Rv1977	-	hypothetical protein Rv1977 	13	400.76299662655487	265.1535598778654	-0.5959211894853323	397.0	0.3358356242199697	1.0
Rv1978	-	hypothetical protein Rv1978 	14	238.90086923416794	175.74377191432757	-0.44293853967206626	434.0	0.11615414695011406	1.0
Rv1979c	-	POSSIBLE CONSERVED PERMEASE 	38	269.8228567429594	239.00494774763604	-0.1749720800340489	2288.5	0.30267197366903154	1.0
Rv1980c	mpt64	IMMUNOGENIC PROTEIN MPT64 (ANTIGEN MPT64/MPB64) 	19	276.18225488145265	299.9838843450965	0.11926437143885972	504.0	0.9280256938950338	1.0
Rv1981c	nrdF	ribonucleotide-diphosphate reductase subunit beta 	24	465.6116941151985	389.70327862531974	-0.2567512237044641	855.5	0.6354431661309463	1.0
Rv1982c	-	hypothetical protein Rv1982c 	5	172.42062734765688	146.20467225846033	-0.23794296375859447	52.0	0.9168985425543473	1.0
Rv1983	PE_PGRS35	PE-PGRS FAMILY PROTEIN 	34	454.8016547831711	408.7353828253325	-0.15407036550137823	1521.0	0.3264201773263008	1.0
Rv1984c	cfp21	PROBABLE CUTINASE PRECURSOR CFP21 	13	118.20876343263124	123.88691270599058	0.06768679662098775	318.5	0.5788349655015166	1.0
Rv1985c	-	chromosome replication initiation inhibitor protein 	14	121.91711025868135	144.61867128473298	0.24635321350399073	239.5	0.37310428051544453	1.0
Rv1986	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	125.80045772146637	102.99993017824639	-0.28849381200007396	114.5	0.5068536531406145	1.0
Rv1987	-	POSSIBLE CHITINASE 	9	232.0151298948825	169.24226484231698	-0.4551289902927737	123.0	0.3121858407722248	1.0
Rv1988	-	PROBABLE METHYLTRANSFERASE 	6	416.56151564748853	230.04455020920597	-0.8566162818776631	59.0	0.5635528657581734	1.0
Rv1989c	-	hypothetical protein Rv1989c 	11	290.50105698001585	234.6903397880853	-0.30778495328762046	282.0	0.405176895459869	1.0
Rv1990A	-	POSSIBLE DEHYDROGENASE (FRAGMENT) 	4	109.86706641493198	115.71646161322796	0.07483512320052159	21.0	0.717974959200831	1.0
Rv1990c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	6	0	0	0	0.0	1.0	1.0
Rv1991c	-	hypothetical protein Rv1991c 	6	525.9852471160252	323.861656164802	-0.6996446659178348	111.0	0.04589539444699877	1.0
Rv1992c	ctpG	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE G CTPG 	34	226.10082266155447	220.05733149976865	-0.03908680348659815	1683.0	0.9980209072242271	1.0
Rv1993c	-	hypothetical protein Rv1993c 	5	247.3208998702152	295.80471244269876	0.25826087616030885	50.0	1.0	1.0
Rv1994c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN 	8	570.36874193747	638.589135759944	0.16299308915308602	15.0	0.7172477187270787	1.0
Rv1995	-	hypothetical protein Rv1995 	8	636.5308874285009	651.6945503258567	0.033965408662125655	106.5	0.7412898622981285	1.0
Rv1996	-	hypothetical protein Rv1996 	13	220.28969040680033	200.21349034342188	-0.1378627923156419	183.5	0.5501501636556051	1.0
Rv1997	ctpF	PROBABLE METAL CATION TRANSPORTER P-TYPE ATPASE A CTPF 	29	125.4686383323326	179.61326184832663	0.5175670776033143	1011.0	0.7471642734458048	1.0
Rv1998c	-	hypothetical protein Rv1998c 	19	222.6777332836621	76.00760880559716	-1.5507415495836219	425.0	0.14094408303125502	1.0
Rv1999c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	26	274.0676638542386	259.328014975223	-0.07975405272145052	953.0	0.570677265258601	1.0
Rv2000	-	hypothetical protein Rv2000 	35	288.8320853902677	305.08117529371043	0.07896214742088269	1636.5	0.8233507698614895	1.0
Rv2001	-	hypothetical protein Rv2001 	15	132.1115917954633	122.29161611389029	-0.11143155662201062	167.0	0.8950080050287729	1.0
Rv2002	fabG3	POSSIBLE 20-BETA-HYDROXYSTEROID DEHYDROGENASE FABG3 (Cortisone reductase) ((R)-20-hydroxysteroid dehydrogenase) 	10	161.95773213584653	168.71036377785478	0.058931253773900474	97.5	1.0	1.0
Rv2003c	-	hypothetical protein Rv2003c 	13	121.80044316752472	143.37730508841932	0.2352972982917178	215.0	0.7162501588872017	1.0
Rv2004c	-	hypothetical protein Rv2004c 	25	121.82044324029441	94.03652494469381	-0.37346312746701815	417.0	0.6608976248199673	1.0
Rv2005c	-	hypothetical protein Rv2005c 	13	276.11009552799374	275.5784079549992	-0.002780783929711266	268.0	0.5808582918128593	1.0
Rv2006	otsB1	PROBABLE TREHALOSE-6-PHOSPHATE PHOSPHATASE OTSB1 (TREHALOSE-PHOSPHATASE) (TPP) 	82	152.51805493270072	173.16638099538562	0.1831788308459578	3279.0	0.8072444343346479	1.0
Rv2007c	fdxA	PROBABLE FERREDOXIN FDXA 	8	283.4260312377314	248.51818649034433	-0.18962083687002132	150.0	0.46701371169746797	1.0
Rv2008c	-	hypothetical protein Rv2008c 	29	138.3426086188915	78.84720793764973	-0.8111139918808677	989.0	0.012334256983286473	1.0
Rv2009	-	hypothetical protein Rv2009 	4	83.0503021762145	221.59943001326724	1.4158968480497764	2.0	0.17777777777777778	1.0
Rv2010	-	hypothetical protein Rv2010 	7	167.41727580976817	368.415459889605	1.1378851953393962	51.5	0.2992202088935151	1.0
Rv2011c	-	hypothetical protein Rv2011c 	6	76.88361307222105	53.795642939319805	-0.5151868062074063	93.0	0.2675534590775087	1.0
Rv2012	-	hypothetical protein Rv2012 	11	227.3758273006234	375.4366685177961	0.7234906765164404	109.0	0.5315825888928896	1.0
Rv2013	-	POSSIBLE TRANSPOSASE 	3	197.70071932856843	108.94996780640462	-0.8596523501301192	3.0	0.8	1.0
Rv2014	-	POSSIBLE TRANSPOSASE 	4	147.0005348573574	133.5121312347845	-0.13885056965165013	41.0	0.4211746512517742	1.0
Rv2015c	-	hypothetical protein Rv2015c 	11	200.9562867294154	185.99140700087213	-0.11164574262639874	171.0	0.8083780194629233	1.0
Rv2016	-	hypothetical protein Rv2016 	7	526.7619166085822	292.91899824183105	-0.8466492795416812	63.0	0.3939405645126084	1.0
Rv2017	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	12	0	0	0	0.0	1.0	1.0
Rv2018	-	hypothetical protein Rv2018 	14	30.580111264884284	11.444932780252651	-1.4178846664045393	58.5	0.49258409301174333	1.0
Rv2019	-	hypothetical protein Rv2019 	6	282.1176931440463	266.6243275738845	-0.08148872596413419	87.0	0.4519257107319852	1.0
Rv2020c	-	hypothetical protein Rv2020c 	4	273.55099530768786	575.7540007439256	1.073642725977424	25.5	0.5704604728984777	1.0
Rv2021c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	6	231.35084176360297	551.4937367545617	1.2532621532838983	20.0	0.27701179447468516	1.0
Rv2022c	-	hypothetical protein Rv2022c 	13	406.24314477104963	623.1144417744221	0.6171536860933736	276.5	0.8382765916965886	1.0
Rv2023c	-	hypothetical protein Rv2023c 	2	96.25035020422212	81.31220638162702	-0.24331984764210815	10.0	0.7111111111111111	1.0
Rv2024c	-	hypothetical protein Rv2024c 	15	916.6450018540104	532.4039709141563	-0.7838417836795282	272.0	0.7742661622829385	1.0
Rv2025c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	11	67.88774700767925	94.99042020508301	0.48463081745239367	101.0	0.36974013029261854	1.0
Rv2026c	-	hypothetical protein Rv2026c 	11	49.425179832142106	34.90001641561559	-0.5020185001468719	34.0	0.8767045298692209	1.0
Rv2027c	-	Probable histidine kinase response regulator 	15	191.722126147052	179.06948155010755	-0.09849736158700897	376.0	0.8184518389669102	1.0
Rv2028c	-	hypothetical protein Rv2028c 	13	75.58916391795937	202.66078913834548	1.4228156459139172	113.5	0.1719892484263924	1.0
Rv2029c	pfkB	Probable phosphofructokinase PfkB (PHOSPHOHEXOKINASE) 	11	200.3673956978629	192.07478021974305	-0.060979665690180644	135.5	0.45634406932544935	1.0
Rv2030c	-	hypothetical protein Rv2030c 	34	102.49203958110196	186.74972442095608	0.8655942521910741	951.0	0.18330018882453225	1.0
Rv2031c	hspX	HEAT SHOCK PROTEIN HSPX (ALPHA-CRSTALLIN HOMOLOG) (14 kDa ANTIGEN) (HSP16.3) 	8	91.62533337622702	149.75914516134225	0.7088256574501102	111.0	0.5728835887379042	1.0
Rv2032	acg	Conserved hypothetical protein Acg 	18	170.94228863542926	119.03292093717577	-0.522148708018546	366.0	0.14443797492097354	1.0
Rv2033c	-	hypothetical protein Rv2033c 	11	142.37551802936233	87.05293097163616	-0.7097363134663149	152.5	0.4152111314519644	1.0
Rv2034	-	Probable ArsR-type repressor protein 	3	2.600009460062104	11.12503629306286	2.0972212649904987	2.0	1.0	1.0
Rv2035	-	hypothetical protein Rv2035 	12	218.25634967521327	206.32201486735298	-0.08112585926207735	164.0	0.96595125303329	1.0
Rv2036	-	hypothetical protein Rv2036 	9	49.45017992310424	34.412427999031465	-0.5230460839200745	39.0	0.5375550940822313	1.0
Rv2037c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	16	46.92017071773611	48.482360487440985	0.04725167922874281	201.0	0.990047751717539	1.0
Rv2038c	-	Probable sugar-transport ATP-binding protein ABC transporter 	17	43.50015827411596	21.537491957783786	-1.0141703924365169	86.0	0.439119120252466	1.0
Rv2039c	-	Probable sugar-transport integral membrane protein ABC transporter 	16	76.46277820769177	65.70602411836533	-0.21873197311214013	120.0	0.7944449592976952	1.0
Rv2040c	-	Probable sugar-transport integral membrane protein ABC transporter 	18	53.270193822118564	92.22963073435014	0.7919017915369478	211.0	0.7942398852200461	1.0
Rv2041c	-	Probable sugar-binding lipoprotein 	25	121.41623124326452	122.74958338379538	0.015756830214052685	676.0	0.6625323001478813	1.0
Rv2042c	-	hypothetical protein Rv2042c 	15	171.71312477342843	217.65285362519683	0.3420286203349177	124.0	0.9052627441379386	1.0
Rv2043c	pncA	PYRAZINAMIDASE/NICOTINAMIDAS PNCA (PZase) 	12	1086.248396729023	2051.211538615759	0.9171222349737486	182.5	0.5693011237977359	1.0
Rv2044c	-	hypothetical protein Rv2044c 	7	32.16011701369125	75.47491207621111	1.2307245153536919	40.0	0.5087226712720518	1.0
Rv2045c	lipT	Probable carboxylesterase LipT 	29	83.87530517796498	112.40456594497869	0.42238262429871376	484.0	0.7358702539986456	1.0
Rv2046	lppI	Probable lipoprotein lppI 	10	245.4708931390172	269.1768700231563	0.13300248035172904	180.0	0.635260379972767	1.0
Rv2047c	-	hypothetical protein Rv2047c 	32	0.4333349100103507	28.7000786552385	6.049428413885964	63.0	0.5522472347609118	1.0
Rv2048c	pks12	Probable polyketide synthase pks12 	147	3.8131717688562636	15.83291799529435	2.053863742074476	2181.0	0.004044057782336858	0.7015561109358288
Rv2049c	-	hypothetical protein Rv2049c 	1	345.4012567328656	124.29959596832698	-1.4744517251160507	4.0	0.4	1.0
Rv2050	-	hypothetical protein Rv2050 	5	0	0	0	0.0	1.0	1.0
Rv2051c	ppm1	Polyprenol-monophosphomannose synthase Ppm1 	33	91.14318876481441	160.17302199432353	0.8134244233617924	351.0	0.5448531524772564	1.0
Rv2052c	-	hypothetical protein Rv2052c 	21	268.7851884937482	209.8442735669207	-0.35713454596221444	758.0	0.7408598985623869	1.0
Rv2053c	fxsA	FxsA 	4	1032.6370905546657	791.9988238917048	-0.38276313024096925	19.0	0.9450549450549449	1.0
Rv2054	-	hypothetical protein Rv2054 	16	281.06102263271345	372.3625419593452	0.4058245558526057	446.0	0.9629487535299762	1.0
Rv2055c	rpsR	30S ribosomal protein S18 	3	152.90055632442142	149.40028294546664	-0.033410775500182684	2.0	1.0	1.0
Rv2056c	rpsN	30S ribosomal protein S14 	3	6.166689103993451	7.091640975878548	0.20162338553273537	18.0	1.0	1.0
Rv2057c	rpmG	50S ribosomal protein L33 	4	369.1013429649702	484.77364499823534	0.39329428118717835	14.0	0.6329670329670329	1.0
Rv2058c	rpmB	50S ribosomal protein L28 	5	510.826858629317	606.9918627625234	0.24884279395459352	31.0	0.963467492260062	1.0
Rv2059	-	hypothetical protein Rv2059 	20	91.97811243758161	118.1831042883687	0.3616613031194306	656.0	0.9388652156555027	1.0
Rv2060	-	Possible conserved integral membrane protein 	3	15.800057488069708	44.512461086557565	1.4942794617461446	6.5	0.7876157667022055	1.0
Rv2061c	-	hypothetical protein Rv2061c 	6	40.43348044942733	66.51224497344845	0.718069572882553	64.0	0.6877936008102394	1.0
Rv2062c	cobN	cobaltochelatase 	50	133.55048591972843	106.68650175489279	-0.32400757089260496	2044.5	0.9895371735127064	1.0
Rv2063	-	hypothetical protein Rv2063 	3	0.0	1.425005975642446	1.2779883023591885	1.5	1.0	1.0
Rv2064	cobG	Possible cobalamin biosynthesis protein CobG 	9	98.85035966428421	641.1742750821172	2.6973984231826145	4.0	0.4	1.0
Rv2065	cobH	precorrin-8X methylmutase 	8	395.90144047637955	313.6038321925982	-0.3361981275017824	89.0	0.39207188068367704	1.0
Rv2066	cobI	Probable bifunctional protein, CobI-CobJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase 	22	315.6511484879243	384.7684081105178	0.28565934938077303	638.0	0.9234813987734294	1.0
Rv2067c	-	hypothetical protein Rv2067c 	34	144.2823431491107	102.43276175375927	-0.4942175419076492	1166.0	0.1310746353692804	1.0
Rv2068c	blaC	CLASS A BETA-LACTAMASE BLAC 	14	422.21582193481026	430.4921383445409	0.028006248705053003	404.0	0.8654896291025715	1.0
Rv2069	sigC	RNA polymerase sigma factor SigC 	8	233.5151353526107	205.5031821213801	-0.18435532812860728	102.0	0.88342834046253	1.0
Rv2070c	cobK	cobalt-precorrin-6x reductase 	16	114.5004166065811	83.31420881018046	-0.45871838162535916	118.0	0.41401448381495753	1.0
Rv2071c	cobM	Probable precorrin-4 C11-methyltransferase CobM 	17	124.11583620740251	229.50525858163294	0.8868400062479643	276.0	0.29901369813328216	1.0
Rv2072c	cobL	Probable precorrin-6y methyltransferase CobL 	13	80.4169592615362	139.51868294004987	0.7948866353386307	259.0	0.5845044368612814	1.0
Rv2073c	-	Probable shortchain dehydrogenase 	10	1343.8248894694832	2456.487241897075	0.8702515899678036	209.0	0.8361997813214741	1.0
Rv2074	-	hypothetical protein Rv2074 	6	237.82086530460364	176.76495834722732	-0.4280429909310464	44.5	0.7336018246844709	1.0
Rv2075c	-	Possible hypothetical exported or envelope protein 	26	468.8737059839379	458.886146339482	-0.031063123488612888	1321.5	0.6610005576144691	1.0
Rv2076c	-	hypothetical protein Rv2076c 	5	485.66176706683126	351.76962903354126	-0.46532098773646097	55.5	0.7298636285922802	1.0
Rv2077A	-	hypothetical protein Rv2077A 	7	191.80069786150443	113.66233921951475	-0.7548536574834814	20.5	0.29217848799438795	1.0
Rv2077c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	19	317.6144889648173	256.51275181467145	-0.30824617979970814	473.0	0.7647735620910824	1.0
Rv2078	-	hypothetical protein Rv2078 	3	34.30012480005006	8.325030730432207	-2.042686322844167	4.0	0.27650048008343264	1.0
Rv2079	-	hypothetical protein Rv2079 	34	166.100604352429	127.54476838553225	-0.3810535986363071	812.5	0.9159782280717764	1.0
Rv2080	lppJ	Possible lipoprotein lppJ 	10	141.59051517315123	121.08480455438814	-0.22570679932253931	249.0	0.23530580923605493	1.0
Rv2081c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	83.6003041773815	120.74585748043982	0.530393597644784	103.5	0.8347439962386927	1.0
Rv2082	-	hypothetical protein Rv2082 	38	215.61559932617584	185.71067365501094	-0.21540482171695383	1583.5	0.48878371017759714	1.0
Rv2083	-	hypothetical protein Rv2083 	6	210.91743408388413	207.59973107523612	-0.022873776000785814	46.0	0.18510063510306096	1.0
Rv2084	-	hypothetical protein Rv2084 	25	152.37423861995538	190.0310923942624	0.3186164758499561	714.0	0.9437198644931529	1.0
Rv2085	-	hypothetical protein Rv2085 	3	0.0	22.924967949772068	4.580445086945127	1.5	1.0	1.0
Rv2086	-	hypothetical protein Rv2086 	11	64.86023599216463	61.51981931908092	-0.07628300683298729	232.0	0.4213503321568305	1.0
Rv2087	-	hypothetical protein Rv2087 	5	129.20047009231683	1.425005975642446	-6.502499539911777	4.0	0.2356799134290376	1.0
Rv2088	pknJ	PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE J PKNJ (PROTEIN KINASE J) (STPK J) 	30	172.69437834369228	143.0137847292773	-0.27206690875843076	552.0	0.6306116189544374	1.0
Rv2089c	pepE	Probable dipeptidase PepE 	21	154.45889532772787	144.21011266950094	-0.09905062206953402	241.0	0.3547080694990544	1.0
Rv2090	-	Probable 5'-3' exonuclease 	16	418.0658068350958	758.1712077167767	0.8587936181231672	423.0	0.651498844398289	1.0
Rv2091c	-	Probable membrane protein 	19	53.65901876625907	145.5970021021497	1.4400880720401787	519.0	0.5119167975476315	1.0
Rv2092c	helY	PROBABLE ATP-DEPENDENT DNA HELICASE HELY 	40	239.44329545019488	237.3322376923515	-0.012775959545402324	2323.5	0.5522897569271454	1.0
Rv2093c	tatC	Probable Sec-independent protein translocase transmembrane protein tatC 	12	0	0	0	0.0	1.0	1.0
Rv2094c	tatA	twin argininte translocase protein A 	2	0	0	0	0.0	1.0	1.0
Rv2095c	-	hypothetical protein Rv2095c 	15	884.7389333837151	743.6662790435734	-0.2505964552730215	381.0	0.8771692216313599	1.0
Rv2096c	-	hypothetical protein Rv2096c 	15	207.3371180267007	244.93146036901638	0.24039967907449197	229.0	0.7908496333146897	1.0
Rv2097c	-	hypothetical protein Rv2097c 	21	0	0	0	0.0	1.0	1.0
Rv2100	-	hypothetical protein Rv2100 	19	269.98098231829493	402.88759654633674	0.577519604567726	357.0	0.2192891108753795	1.0
Rv2101	helZ	PROBABLE HELICASE HELZ 	28	264.50096237939476	374.70860480804333	0.5024961365403445	883.0	0.5268449076478208	1.0
Rv2102	-	hypothetical protein Rv2102 	12	252.82314211219278	321.80493337672283	0.3480579168849686	156.0	0.8759666025385205	1.0
Rv2103c	-	hypothetical protein Rv2103c 	5	156.2005683314233	242.00594623070526	0.6316427931193553	27.0	0.6557442626345094	1.0
Rv2104c	-	hypothetical protein Rv2104c 	1	73.80026852022432	33.174904616552304	-1.153533747891207	4.0	0.4	1.0
Rv2105	-	PROBABLE TRANSPOSASE 	4	177.97564755944344	195.1680414420077	0.133036982002819	32.0	1.0	1.0
Rv2106	-	PROBABLE TRANSPOSASE 	25	171.99262579038515	161.2104213420037	-0.09340170153163406	1284.5	0.8337596004702124	1.0
Rv2107	PE22	PE FAMILY PROTEIN 	9	17.328634478326	30.767813795425372	0.8282639642277434	70.0	0.20030891049959143	1.0
Rv2108	PPE36	PPE FAMILY PROTEIN 	21	258.9325210661443	219.70341123003848	-0.2370189043590816	807.0	0.4292560556187349	1.0
Rv2109c	prcA	proteasome (alpha subunit) PrcA 	18	0	0	0	0.0	1.0	1.0
Rv2110c	prcB	proteasome (beta subunit) PrcB 	18	0	0	0	0.0	1.0	1.0
Rv2111c	-	hypothetical protein Rv2111c 	1	0	0	0	0.0	1.0	1.0
Rv2112c	-	hypothetical protein Rv2112c 	32	347.35126382791225	272.9058806181141	-0.3479918641835268	28.5	0.7490030505281393	1.0
Rv2113	-	Probable integral membrane protein 	11	394.31254580634163	553.1935830105375	0.48844480819666214	129.0	0.35642709233069714	1.0
Rv2114	-	hypothetical protein Rv2114 	14	485.99343494026226	493.0407270027958	0.02076999825123604	292.0	0.9484115572921554	1.0
Rv2115c	-	Probable ATPase 	29	0.0	6.000000564007806	2.8073550382992085	1.0	0.6926327840419602	1.0
Rv2116	lppK	Probable conserved lipoprotein lppK 	6	240.9808768022176	174.66456435070143	-0.464331718544313	50.0	1.0	1.0
Rv2117	-	hypothetical protein Rv2117 	2	75.15027343217966	66.18745986499295	-0.18322044907870955	8.5	1.0	1.0
Rv2118c	-	POSSIBLE RNA METHYLTRANSFERASE 	14	110.73373623495269	159.15836108448792	0.5233681264346748	261.0	0.6225472724707876	1.0
Rv2119	-	hypothetical protein Rv2119 	20	94.74034471010911	188.45789102505293	0.9921913779052652	341.0	0.15018483468653826	1.0
Rv2120c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	355.4012931177199	292.68419101706274	-0.2801041081602817	52.0	0.9168985425543473	1.0
Rv2121c	hisG	ATP phosphoribosyltransferase 	9	0	0	0	0.0	1.0	1.0
Rv2122c	hisE	phosphoribosyl-ATP pyrophosphatase 	3	0	0	0	0.0	1.0	1.0
Rv2123	PPE37	PPE FAMILY PROTEIN 	22	193.4078465662131	135.25160460912767	-0.5160006160956789	438.0	0.4982465093706667	1.0
Rv2124c	metH	Probable 5-methyltetrahydrofolate--homocystein methyltransferase MetH (Methionine synthase, vitamin-B12 dependent isozyme) (MS) 	44	221.63747308844788	176.566244334529	-0.32799226682511984	1896.0	0.6491929661564941	1.0
Rv2125	-	hypothetical protein Rv2125 	10	618.4022500393864	584.8490640630179	-0.08048122177187232	176.0	0.7016712444885935	1.0
Rv2126c	PE_PGRS37	PE-PGRS FAMILY PROTEIN 	6	42.850155909100444	78.13105268379769	0.8665955986437875	31.0	0.9614988663429698	1.0
Rv2127	ansP1	Probable L-asparagine permease ansP1 	26	220.5008022860361	125.76221534655869	-0.8100853684742095	1086.0	0.3745219430471357	1.0
Rv2128	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	6	162.1755900713737	135.52476442950905	-0.2590001888125885	39.0	0.5375550940822313	1.0
Rv2129c	-	short chain dehydrogenase 	13	168.745058418646	94.25282876011016	-0.8402374314798856	240.0	0.02600887398359747	1.0
Rv2130c	cysS	cysteinyl-tRNA synthetase 	24	0	0	0	0.0	1.0	1.0
Rv2131c	cysQ	POSSIBLE MONOPHOSPHATASE CYSQ 	9	0	0	0	0.0	1.0	1.0
Rv2132	-	hypothetical protein Rv2132 	2	396.80144375101645	335.78693491731633	-0.24087117717466414	9.0	0.888888888888889	1.0
Rv2133c	-	hypothetical protein Rv2133c 	9	191.00069495071608	218.9386365961984	0.19694868516533928	162.5	1.0	1.0
Rv2134c	-	hypothetical protein Rv2134c 	8	19.783405314703316	78.75417819028337	1.9930656872909338	44.0	0.14373139489629755	1.0
Rv2135c	-	hypothetical protein Rv2135c 	5	0.0	17.250072336724347	4.189830277215725	6.0	0.5761501220305789	1.0
Rv2136c	uppP	undecaprenyl pyrophosphate phosphatase 	14	313.0011388459379	259.08156487633454	-0.2727615431427695	107.0	0.7255502952748842	1.0
Rv2137c	-	hypothetical protein Rv2137c 	6	180.88065812924359	95.07948080760477	-0.927832216004429	59.0	0.554341475198562	1.0
Rv2138	lppL	Probable conserved lipoprotein LppL 	20	164.80059962239798	95.7620897831852	-0.7831949505606531	8.0	1.0	1.0
Rv2139	pyrD	dihydroorotate dehydrogenase 2 	13	0	0	0	0.0	1.0	1.0
Rv2140c	TB18.6	hypothetical protein Rv2140c 	11	170.50062036176485	176.75230570750267	0.051952046434584565	198.5	0.305671912345431	1.0
Rv2141c	-	hypothetical protein Rv2141c 	21	157.70057378915146	234.59513376620473	0.5729851783441647	481.5	0.7171317333369677	1.0
Rv2142c	-	hypothetical protein Rv2142c 	13	182.87339265248	262.81291718916276	0.5231910015086385	235.0	0.8903152139762123	1.0
Rv2143	-	hypothetical protein Rv2143 	14	455.7445153566002	332.379375193627	-0.4553944315326608	471.0	0.2481640979265619	1.0
Rv2144c	-	Probable transmembrane protein 	4	428.86822709178233	163.76614901986736	-1.3888972590042152	23.0	0.5083315735521454	1.0
Rv2145c	wag31	CONSERVED HYPOTHETICAL PROTEIN WAG31 	11	0	0	0	0.0	1.0	1.0
Rv2146c	-	Possible conserved transmembrane protein 	1	18.500067311980352	46.09983875922909	1.3172311846745435	1.0	0.8	1.0
Rv2147c	-	hypothetical protein Rv2147c 	19	175.3506380084192	282.49991510159424	0.6880077541553027	7.0	0.888888888888889	1.0
Rv2148c	-	hypothetical protein Rv2148c 	9	128.68046820030446	58.86468716301407	-1.1283187622343744	62.0	0.3897056839844817	1.0
Rv2149c	yfiH	conserved hypothetical protein YfiH 	7	49.580180396107345	87.00484513262514	0.8113322234728496	46.0	0.8059127079627556	1.0
Rv2150c	ftsZ	cell division protein FtsZ 	8	0	0	0	0.0	1.0	1.0
Rv2151c	ftsQ	POSSIBLE CELL DIVISION PROTEIN FTSQ 	7	0.0	1.6249810793344588	1.392307023979247	1.5	1.0	1.0
Rv2152c	murC	UDP-N-acetylmuramate--L-alanine ligase 	14	0	0	0	0.0	1.0	1.0
Rv2153c	murG	N-acetylglucosaminyl transferase 	14	0	0	0	0.0	1.0	1.0
Rv2154c	ftsW	FtsW-like protein FtsW 	18	60.60022049221673	80.09982209662559	0.4024759954682325	2.0	1.0	1.0
Rv2155c	murD	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase 	20	0	0	0	0.0	1.0	1.0
Rv2156c	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase 	12	0	0	0	0.0	1.0	1.0
Rv2157c	murF	Probable UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate- D-alanyl-D-alanyl ligase MurF 	10	0	0	0	0.0	1.0	1.0
Rv2158c	murE	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase 	11	0	0	0	0.0	1.0	1.0
Rv2159c	-	hypothetical protein Rv2159c 	6	455.2683231477976	449.6204814109188	-0.018009326743732058	69.0	0.8995629657698623	1.0
Rv2160A	-	hypothetical protein Rv2160A 	6	199.5007258778422	106.13340204932784	-0.9105152264303796	23.0	0.5144971265012879	1.0
Rv2160c	-	hypothetical protein Rv2160c 	3	0.0	20.02478143893434	4.39401889805009	1.0	0.6926327840419602	1.0
Rv2161c	-	hypothetical protein Rv2161c 	8	236.15800211146507	325.9422122116281	0.4648637837009824	85.0	0.6057043885417384	1.0
Rv2162c	PE_PGRS38	PE-PGRS FAMILY PROTEIN 	14	88.10032055056591	98.19570768528143	0.1565126947074715	309.0	0.7025651131730509	1.0
